epoch,loss,policy_acc,policy_loss,val_loss,val_policy_acc,val_policy_loss,val_value_acc,val_value_loss,value_acc,value_loss
0,6.399423748474121,0.02688,5.2924466,5.424849160614014,0.03921,5.054945,0.60149,0.23998809,0.59723,0.24174078
1,5.089191883850098,0.06491,4.712618,5.162938759765625,0.0695,4.7698274,0.60149,0.24014685,0.59999,0.24038357
2,4.961195017852783,0.09312,4.566517,5.366925939483642,0.07955,4.9550905,0.60149,0.23980534,0.59999,0.24022065
3,4.867302838592529,0.11858,4.4538198,5.055676427764893,0.10654,4.621327,0.60149,0.23972666,0.59999,0.24013934
4,4.7773549500274655,0.13897,4.352677,5.085289694671631,0.11601,4.6423554,0.60149,0.2397157,0.59999,0.2400934
5,4.874241815185547,0.13403,4.462408,4.845965370483398,0.14218,4.440696,0.60149,0.23975521,0.60531,0.23900749
6,4.744631319122314,0.15777,4.3317914,4.813528681488037,0.15422,4.395471,0.60149,0.2397108,0.60531,0.23897767
7,4.636308019943237,0.17363,4.2289166,4.84453280960083,0.15347,4.4422503,0.60149,0.23970146,0.60531,0.23896323
8,4.530564968032837,0.18991,4.1290307,4.850226731567383,0.15473,4.4508786,0.60149,0.23969665,0.60531,0.2389578
9,4.439981287841797,0.20374,4.0407066,4.799430229187012,0.16497,4.400866,0.60149,0.2396898,0.60531,0.23895511
10,4.654766707763672,0.18001,4.27392,4.628627479095459,0.18644,4.251765,0.60149,0.23967741,0.60118,0.23979494
11,4.519229740447998,0.20113,4.1376014,4.607328729400635,0.18806,4.2242794,0.60149,0.2396816,0.60118,0.23979466
12,4.420860271759033,0.21528,4.035986,4.632175696716309,0.18922,4.2468715,0.60149,0.23968133,0.60118,0.23979065
13,4.329346875457763,0.22653,3.9425647,4.6325511363220215,0.19104,4.2444315,0.60149,0.23967999,0.60118,0.23978662
14,4.253384767379761,0.23719,3.862814,4.65700393081665,0.18913,4.265928,0.60149,0.23967215,0.60118,0.23978038
15,4.527097782592773,0.20815,4.150883,4.505745468292236,0.20843,4.1329074,0.60149,0.2396855,0.60218,0.23959391
16,4.390989273223877,0.22557,4.0176435,4.537495977478027,0.20621,4.164566,0.60149,0.23968078,0.60218,0.23958813
17,4.295622955322266,0.23773,3.918913,4.525550952758789,0.20952,4.1472754,0.60149,0.23968513,0.60218,0.2395838
18,4.211509129562378,0.24793,3.832356,4.533524109649658,0.20969,4.153624,0.60149,0.2396852,0.60218,0.23958261
19,4.13711001411438,0.25676,3.7548819,4.5692713226318356,0.20737,4.1853037,0.60149,0.2396795,0.60218,0.23958324
20,4.459829120178223,0.21876,4.086987,4.449596990509034,0.21744,4.081944,0.60149,0.23968978,0.6033,0.23933764
