epoch,loss,policy_acc,policy_loss,val_loss,val_policy_acc,val_policy_loss,val_value_acc,val_value_loss,value_acc,value_loss
25,3.5758830681610108,0.28744,3.1937118,3.579863948135376,0.28458,3.2027752,0.60149,0.23968996,0.60294,0.23939301
26,3.4782850371551515,0.30061,3.1003876,3.6377591278076173,0.27719,3.258557,0.60149,0.23969002,0.60294,0.23939493
27,3.3979965253448485,0.31242,3.0171127,3.5847401570129396,0.28258,3.202925,0.60149,0.23969002,0.60294,0.23939478
28,3.315604837646484,0.3256,2.931345,3.639860104675293,0.2747,3.2537673,0.60149,0.23968998,0.60294,0.23939458
29,3.235290319976807,0.33817,2.8472455,3.651293854370117,0.27207,3.2621987,0.60149,0.23968983,0.60294,0.23939453
30,3.551122494888306,0.29243,3.1701388,3.5622889449310304,0.29256,3.1833477,0.60149,0.23968342,0.60436,0.23909174
31,3.455614864273071,0.30518,3.076715,3.60504460647583,0.28772,3.2240353,0.60149,0.23968445,0.60436,0.23909238
32,3.3781529768371583,0.31688,2.9959323,3.632851677780151,0.28085,3.2487369,0.60149,0.23968524,0.60436,0.23909014
33,3.299317323074341,0.32935,2.9133513,3.657875388183594,0.2801,3.2696369,0.60149,0.23968531,0.60436,0.23909032
34,3.2196487296295166,0.34176,2.8302455,3.7144927487945556,0.27892,3.323466,0.60149,0.23968884,0.60436,0.23908871
35,3.553428796157837,0.29388,3.1713233,3.593892042236328,0.28367,3.215014,0.60149,0.23972315,0.60352,0.23926021
36,3.4606448207092284,0.30614,3.0816662,3.6073291622924804,0.27824,3.2264493,0.60149,0.23971292,0.60352,0.23925878
37,3.3826218003845216,0.31721,3.0011423,3.610683338165283,0.28118,3.227083,0.60149,0.23971175,0.60352,0.23925574
38,3.3054157542419436,0.32923,2.9207044,3.653818214187622,0.27438,3.2669892,0.60149,0.23970208,0.60352,0.23924918
39,3.22884386428833,0.34342,2.840873,3.700713984375,0.27293,3.3110936,0.60149,0.239701,0.60352,0.23924537
40,3.541203654708862,0.29348,3.1599765,3.6270920484161375,0.27741,3.2498798,0.60149,0.23967414,0.60143,0.23970544
41,3.4516953859710693,0.30429,3.0737133,3.5824037768554686,0.28754,3.2030766,0.60149,0.23967732,0.60143,0.23969887
42,3.3760827154541015,0.31579,2.995612,3.6067487606811524,0.28401,3.225043,0.60149,0.2396818,0.60143,0.23969944
43,3.298147191696167,0.32811,2.9143953,3.656997228088379,0.27619,3.272362,0.60149,0.23967583,0.60143,0.23969862
44,3.2226407997131346,0.34055,2.8357344,3.717202479095459,0.27354,3.3299742,0.60149,0.2396831,0.60143,0.23970062
45,3.543968042984009,0.29289,3.1647565,3.5647341525268557,0.28796,3.1887076,0.60149,0.2396881,0.60262,0.23945893
46,3.45514077293396,0.30531,3.0792048,3.5624671878814698,0.28776,3.184206,0.60149,0.2396884,0.60262,0.23945628
47,3.381164623565674,0.31599,3.002466,3.585085157775879,0.28154,3.2041094,0.60149,0.2396892,0.60262,0.23945557
48,3.306548441467285,0.32679,2.924481,3.611127398071289,0.2788,3.2271345,0.60149,0.23969093,0.60262,0.23945603
49,3.2314122241973875,0.33884,2.8459234,3.6324142464447022,0.27377,3.2461293,0.60149,0.23969151,0.60262,0.23945497
