epoch,loss,policy_acc,policy_loss,val_loss,val_policy_acc,val_policy_loss,val_value_acc,val_value_loss,value_acc,value_loss
19,3.614735003967285,0.31098,3.1824827,4.049108170700073,0.25404,3.6166036,0.60149,0.23968378,0.6038,0.23925996
0,3.934806268463135,0.27188,3.514968,3.930135279083252,0.26801,3.5148616,0.60149,0.23969187,0.60209,0.23955509
1,3.8168337954711915,0.28396,3.4011292,3.9649937670135498,0.263,3.5486236,0.60149,0.23969208,0.60209,0.23955928
2,3.727117237854004,0.29444,3.3076584,3.964968981323242,0.26133,3.54263,0.60149,0.23969212,0.60209,0.23955935
3,3.652851060256958,0.30345,3.2298043,4.023354361648559,0.25355,3.5986774,0.60149,0.2396922,0.60209,0.2395594
4,3.590461630706787,0.3126,3.1649146,4.022687132415771,0.26097,3.5969615,0.60149,0.2396922,0.60209,0.2395594
5,3.887178276824951,0.27531,3.4728718,4.020572900085449,0.26291,3.6111426,0.60149,0.23968321,0.60042,0.23992294
6,3.7787236853027344,0.28772,3.368934,3.955897963104248,0.26395,3.5445354,0.60149,0.23968291,0.60042,0.23991986
7,3.6976607713317873,0.2979,3.2840004,4.037582036743164,0.25041,3.6210413,0.60149,0.2396829,0.60042,0.23991983
8,3.6253727964782714,0.3067,3.2086434,3.9958641641235353,0.25496,3.5759826,0.60149,0.23968287,0.60042,0.23991981
9,3.565529022140503,0.31387,3.1452866,3.955842666397095,0.2639,3.534785,0.60149,0.23968287,0.60042,0.23991981
10,3.8547091806793214,0.27788,3.4434795,3.880051792602539,0.27574,3.4753177,0.60149,0.23968619,0.60322,0.23933658
11,3.7493133377838133,0.28923,3.3425858,3.9313834397125245,0.26808,3.5241356,0.60149,0.23968603,0.60322,0.23933613
12,3.672304493942261,0.29716,3.2620282,3.9754667268371584,0.26506,3.564688,0.60149,0.23968603,0.60322,0.2393362
13,3.6055204348754883,0.30561,3.1911886,4.051407424697876,0.26724,3.6364224,0.60149,0.23968603,0.60322,0.23933615
14,3.5494529611968995,0.31355,3.1316376,4.046798502807617,0.25792,3.6286955,0.60149,0.23968603,0.60322,0.23933615
15,3.8245702989959716,0.2781,3.4154847,3.8528517834472655,0.28284,3.450654,0.60149,0.23969479,0.6038,0.23924747
16,3.728377501525879,0.28804,3.323606,3.854881669616699,0.2794,3.4499109,0.60149,0.23969503,0.6038,0.23924755
17,3.656142071304321,0.29738,3.2473187,3.8956599653625488,0.2703,3.4863777,0.60149,0.239695,0.6038,0.23924759
18,3.5908867504119875,0.30462,3.1792057,3.911241907043457,0.27819,3.4992635,0.60149,0.23969503,0.6038,0.23924759
19,3.535130243988037,0.31304,3.120987,3.8885888424682618,0.27411,3.4751408,0.60149,0.23969503,0.6038,0.23924759
0,3.8043956979370117,0.27889,3.398231,3.9416548852539064,0.26917,3.5365252,0.60149,0.23970637,0.60254,0.23949176
1,3.7127860633850096,0.28969,3.3087633,3.836523877258301,0.27392,3.4319987,0.60149,0.23970655,0.60254,0.23949528
2,3.6424816245269773,0.29766,3.2352881,3.839690595703125,0.26975,3.4319916,0.60149,0.23970656,0.60254,0.23949532
3,3.5811103503417967,0.30648,3.1702285,3.878090944061279,0.26645,3.4668734,0.60149,0.23970656,0.60254,0.23949532
4,3.525965609588623,0.31276,3.1125653,3.8812248763275146,0.26514,3.4679835,0.60149,0.23970656,0.60254,0.23949532
5,3.794695943374634,0.27791,3.3893666,3.8867493107604982,0.27285,3.4843857,0.60149,0.2396831,0.60262,0.23946209
6,3.7048409233093262,0.28753,3.3034678,3.8813558239746095,0.27032,3.4772587,0.60149,0.23968317,0.60262,0.23945956
7,3.6391766924285887,0.29613,3.2348907,3.851234981689453,0.27185,3.443747,0.60149,0.23968315,0.60262,0.2394595
8,3.5814228770446777,0.30352,3.1734042,3.9083452687835694,0.26237,3.50029,0.60149,0.23968318,0.60262,0.23945944
9,3.5283996643066406,0.31103,3.1179845,3.901320721435547,0.26445,3.4895961,0.60149,0.2396831,0.60262,0.23945941
10,3.765848154296875,0.2828,3.3632145,4.003525812835694,0.2498,3.6039367,0.60149,0.23971999,0.6049,0.23898587
11,3.679180791320801,0.29219,3.2794454,4.003195946044922,0.24711,3.6003478,0.60149,0.23972063,0.6049,0.2389879
12,3.614939576339722,0.30079,3.2125554,3.926892712097168,0.25767,3.5217292,0.60149,0.23972125,0.6049,0.23898795
13,3.5568557423400877,0.30883,3.1514401,3.9913824346923827,0.24351,3.580834,0.60149,0.23972161,0.6049,0.23898809
14,3.5058883676147463,0.31565,3.096515,3.932974444503784,0.25402,3.5217597,0.60149,0.23972163,0.6049,0.23898812
15,3.763029358215332,0.28238,3.361401,4.095448299789429,0.2501,3.698113,0.60149,0.23968662,0.60358,0.23929691
16,3.6821172605895995,0.29326,3.2851996,3.846048634490967,0.27155,3.4437637,0.60149,0.23968576,0.60358,0.23929527
17,3.6197561975860597,0.29952,3.2205267,3.908287170715332,0.25984,3.5046146,0.60149,0.23968582,0.60358,0.23929527
18,3.5634908129119873,0.30781,3.1610105,3.87350069442749,0.26466,3.4703763,0.60149,0.23968583,0.60358,0.23929529
19,3.514026089553833,0.31415,3.1088161,3.921697689971924,0.265,3.5153978,0.60149,0.23968576,0.60358,0.23929529
0,3.743629971084595,0.28306,3.344552,3.772305102157593,0.28026,3.3774755,0.60149,0.23968436,0.6033,0.23933834
1,3.6638548428344726,0.29124,3.2679422,3.7442082833099364,0.28077,3.348306,0.60149,0.23968443,0.6033,0.23933822
2,3.6062962213897705,0.29813,3.2069607,3.79542726020813,0.27535,3.3947508,0.60149,0.23968442,0.6033,0.23933822
3,3.5517557495880125,0.30615,3.1497438,3.770094826965332,0.27625,3.3666797,0.60149,0.23968442,0.6033,0.23933825
4,3.5020843531799315,0.31329,3.0971398,3.8292914793395996,0.27005,3.4225729,0.60149,0.23968442,0.6033,0.23933825
5,3.7323999787139894,0.28547,3.3356814,3.8502672393798827,0.26918,3.4570603,0.60149,0.23969842,0.60442,0.2391263
6,3.6561023554992675,0.29475,3.2620504,3.8312058506774904,0.26967,3.436556,0.60149,0.23969856,0.60442,0.23912501
7,3.600386341781616,0.3024,3.2033715,3.7884060472869874,0.26799,3.389919,0.60149,0.23969856,0.60442,0.23912503
8,3.548782156982422,0.30971,3.1496644,3.83759988319397,0.26678,3.437874,0.60149,0.23969856,0.60442,0.23912503
9,3.5005955059814453,0.3152,3.0993152,3.7957336185455324,0.26963,3.392809,0.60149,0.23969857,0.60442,0.23912501
10,3.736624978790283,0.28059,3.3421361,3.783319493865967,0.27658,3.390761,0.60149,0.2397133,0.6059,0.23879641
11,3.6611812243652344,0.28994,3.268483,3.8042287964630126,0.27449,3.4072154,0.60149,0.23971355,0.6059,0.23879588
12,3.606491505050659,0.29786,3.2102163,3.8611458082580565,0.26998,3.4616044,0.60149,0.23971358,0.6059,0.23879589
13,3.554697267303467,0.30499,3.1556218,3.841835784301758,0.26655,3.4408011,0.60149,0.23971356,0.6059,0.2387959
14,3.504345034942627,0.31118,3.1029253,3.856227381057739,0.26514,3.452799,0.60149,0.23971358,0.6059,0.23879588
15,3.7180362073516844,0.28584,3.3236377,3.7361455289459227,0.28381,3.3450463,0.60149,0.23970447,0.60694,0.23858081
16,3.6441163069152833,0.29462,3.2530303,3.755538381958008,0.28171,3.361808,0.60149,0.23970446,0.60694,0.23858115
17,3.591376469116211,0.30186,3.1972585,3.73256627494812,0.2805,3.3360896,0.60149,0.23970422,0.60694,0.23858124
18,3.5416543339538573,0.30861,3.1456583,3.784871254425049,0.27938,3.388013,0.60149,0.23970424,0.60694,0.23858127
19,3.4950469899749756,0.31499,3.096173,3.807067590484619,0.27144,3.408336,0.60149,0.23970422,0.60694,0.2385812
0,3.7052926165008544,0.28403,3.312767,3.7184421531677248,0.28213,3.3287928,0.60149,0.23968567,0.60199,0.23961842
1,3.635190913467407,0.29422,3.2448547,3.783356909942627,0.27614,3.3913243,0.60149,0.23968606,0.60199,0.23961517
2,3.5823885678863525,0.30027,3.1894772,3.783019408798218,0.26822,3.3887928,0.60149,0.23968595,0.60199,0.23961513
3,3.5332726089477537,0.3074,3.1374938,3.7737436839294434,0.27475,3.3768332,0.60149,0.23968598,0.60199,0.23961514
4,3.488534315414429,0.31436,3.089758,3.825812607650757,0.27027,3.4264367,0.60149,0.23968595,0.60199,0.23961513
5,3.697031918029785,0.28649,3.3048863,3.730139713668823,0.28021,3.3419297,0.60149,0.23968315,0.60393,0.23918973
6,3.627686976928711,0.29409,3.2380724,3.759018463134766,0.27548,3.3677506,0.60149,0.23968315,0.60393,0.23918952
7,3.576804678115845,0.30131,3.183991,3.8019321044158936,0.27144,3.4080591,0.60149,0.23968312,0.60393,0.2391896
8,3.528608634033203,0.30769,3.1335356,3.835516649475098,0.26999,3.438418,0.60149,0.23968312,0.60393,0.23918958
9,3.484770923919678,0.31336,3.087549,3.8421705112457274,0.26746,3.4414878,0.60149,0.23968312,0.60393,0.23918958
10,3.687141301651001,0.28667,3.2963777,3.7045688759613036,0.27967,3.3161294,0.60149,0.2396947,0.60525,0.23889992
11,3.621612126159668,0.29597,3.2333362,3.7276275118255615,0.27789,3.3355584,0.60149,0.2396949,0.60525,0.23890062
12,3.5721301277923585,0.30237,3.1805098,3.752604514846802,0.27511,3.3587062,0.60149,0.23969485,0.60525,0.23890044
13,3.5248124237823486,0.30927,3.1305103,3.7180529846191406,0.27675,3.3221133,0.60149,0.23969479,0.60525,0.2389005
14,3.4806769303131104,0.31508,3.084272,3.7646572116088866,0.27069,3.3664706,0.60149,0.23969479,0.60525,0.23890048
15,3.693042421569824,0.28633,3.301426,3.6882823014068604,0.28487,3.3011384,0.60149,0.23969942,0.60089,0.23981982
16,3.6288797087097167,0.29427,3.239399,3.7157215119171143,0.28369,3.3241825,0.60149,0.23970082,0.60089,0.2398212
17,3.5782110720825195,0.30148,3.1859558,3.7174350280761717,0.27902,3.324324,0.60149,0.23970115,0.60089,0.23982155
18,3.532285626449585,0.30838,3.1374505,3.7099714588928223,0.27932,3.3148074,0.60149,0.23970127,0.60089,0.23982155
19,3.489050511779785,0.31376,3.09176,3.7345378369903566,0.2771,3.336923,0.60149,0.23970132,0.60089,0.23982158
0,3.6889211921691896,0.28674,3.2976096,3.6919617597198484,0.28665,3.3035548,0.60149,0.2397219,0.60804,0.23832741
1,3.624374262466431,0.29361,3.2350671,3.7457012170410158,0.27725,3.355283,0.60149,0.23972283,0.60804,0.2383122
2,3.576465634841919,0.30042,3.1851249,3.7151633288574217,0.28113,3.3229291,0.60149,0.23972283,0.60804,0.23831213
3,3.5309517113494873,0.30603,3.13672,3.758495775375366,0.27602,3.359836,0.60149,0.23972283,0.60804,0.23831214
4,3.488212725906372,0.31122,3.0916111,3.7479743627166746,0.2786,3.350239,0.60149,0.23972283,0.60804,0.23831214
5,3.6731478665161132,0.28834,3.281093,3.700544405593872,0.2878,3.3124404,0.60149,0.23968773,0.60231,0.23955648
6,3.609938141479492,0.29532,3.220611,3.6959242748260497,0.28738,3.303641,0.60149,0.23968819,0.60231,0.23955368
7,3.5629943167114257,0.30194,3.171289,3.719289320983887,0.27989,3.3260636,0.60149,0.2396882,0.60231,0.23955368
8,3.517986054611206,0.30757,3.1236317,3.7062244593811036,0.28192,3.3092473,0.60149,0.23968823,0.60231,0.2395537
9,3.473681904754639,0.31385,3.077883,3.7592736157226563,0.27459,3.3624003,0.60149,0.23968813,0.60231,0.23955372
10,3.6815342337036134,0.28641,3.2919133,3.6906852474212646,0.28028,3.3038232,0.60149,0.23969856,0.60447,0.23909299
11,3.6194491593170164,0.29362,3.232046,3.7154791330718995,0.27836,3.3265445,0.60149,0.23969905,0.60447,0.23908995
12,3.5729573670196535,0.30034,3.1824992,3.702547648086548,0.27935,3.3107455,0.60149,0.23969911,0.60447,0.23909001
13,3.528509454116821,0.30444,3.134496,3.7600868756866457,0.27406,3.364714,0.60149,0.23969914,0.60447,0.23909001
14,3.48718790687561,0.31111,3.09122,3.7136321980285643,0.27553,3.316688,0.60149,0.23969913,0.60447,0.23908995
15,3.680541071166992,0.28631,3.2898614,3.702483370895386,0.28528,3.3150506,0.60149,0.23968318,0.60206,0.23959388
16,3.6179949962615967,0.29384,3.2300177,3.7034725382232665,0.28143,3.3151767,0.60149,0.23968327,0.60206,0.23959257
17,3.5722588973236085,0.30037,3.1816204,3.711952784500122,0.28112,3.3209138,0.60149,0.23968317,0.60206,0.23959255
18,3.5316735037994387,0.30626,3.138206,3.747677787399292,0.27508,3.3540547,0.60149,0.23968321,0.60206,0.23959258
19,3.490122846450806,0.31126,3.094271,3.740142560119629,0.27496,3.3445046,0.60149,0.23968318,0.60206,0.23959255
0,3.663225178985596,0.28795,3.274784,3.8502740757751464,0.26673,3.464732,0.60149,0.2397055,0.60491,0.23899621
1,3.6042646053314207,0.29564,3.2174554,3.738420079727173,0.28295,3.3495429,0.60149,0.2397063,0.60491,0.238999
2,3.5598539441680908,0.30148,3.1705673,4.058719643859863,0.24244,3.6664667,0.60149,0.23970635,0.60491,0.23899911
3,3.518128755187988,0.30816,3.1260626,4.0167815184783935,0.24818,3.6232831,0.60149,0.23970631,0.60491,0.23899905
4,3.4788514692687986,0.31327,3.0842156,3.953010101699829,0.25455,3.5573769,0.60149,0.23970635,0.60491,0.23899904
5,3.6649606522369385,0.28708,3.2753081,3.7656106951141357,0.27859,3.3787258,0.60149,0.23968525,0.60405,0.2391728
6,3.6045293508148193,0.29482,3.2170956,3.8000303759002687,0.27057,3.4116268,0.60149,0.23968495,0.60405,0.23917201
7,3.56103385597229,0.30041,3.171303,3.8382563665008544,0.26395,3.4470308,0.60149,0.239685,0.60405,0.23917204
8,3.5174456713867186,0.30656,3.1247418,3.7896609483337405,0.27167,3.396668,0.60149,0.23968501,0.60405,0.23917207
9,3.477638677368164,0.31223,3.0828195,3.8037200186157225,0.26829,3.4085238,0.60149,0.23968506,0.60405,0.23917207
10,3.645817837677002,0.28908,3.256376,3.6728156465148927,0.28957,3.2865744,0.60149,0.23968428,0.60072,0.23987544
11,3.586948418121338,0.29698,3.2000701,3.689626356048584,0.28571,3.301202,0.60149,0.23968424,0.60072,0.23987457
12,3.541902868728638,0.30278,3.1526697,3.7217912324523925,0.2798,3.3316915,0.60149,0.23968425,0.60072,0.23987457
13,3.5002867024230957,0.30856,3.1088715,3.775067650146484,0.2709,3.3816402,0.60149,0.23968422,0.60072,0.23987459
14,3.459436406478882,0.31511,3.0652864,3.756272158355713,0.27265,3.3615694,0.60149,0.23968422,0.60072,0.23987459
15,3.652856251678467,0.28653,3.264329,3.7151711028289793,0.27806,3.329335,0.60149,0.23969205,0.60394,0.23918846
16,3.59344498046875,0.29441,3.2073638,3.6993459994506837,0.27796,3.3107944,0.60149,0.2396923,0.60394,0.23918763
17,3.5510574812316893,0.30018,3.162729,3.739216058502197,0.26725,3.3490047,0.60149,0.23969214,0.60394,0.23918761
18,3.5125001737976076,0.30635,3.1216745,3.711786911315918,0.27473,3.3186355,0.60149,0.23969214,0.60394,0.23918761
19,3.473104292526245,0.31209,3.0804164,3.7344984992218015,0.27342,3.3398142,0.60149,0.23969214,0.60394,0.23918763
